timestamp x y theta
1769100595.251794 0.000000 0.000000 0.000011
1769100595.301795 0.000000 0.000000 0.000005
1769100595.351819 0.000000 0.000000 0.000003
1769100595.401796 0.000000 0.000000 0.000004
1769100595.451805 0.000000 0.000000 -0.000000
1769100595.501797 0.000000 0.000000 0.000003
1769100595.551796 0.000000 0.000000 0.000005
1769100595.601795 0.000000 0.000000 0.000006
1769100595.651798 0.000000 0.000000 0.000010
1769100595.701796 0.000000 0.000000 0.000011
1769100595.751804 0.000000 0.000000 0.000011
1769100595.801814 0.000000 0.000000 0.000011
1769100595.851832 0.000000 0.000000 0.000011
1769100595.901801 0.000000 0.000000 0.000009
1769100595.951885 0.000000 0.000000 0.000006
1769100596.001810 0.000000 0.000000 0.000007
1769100596.051804 0.000000 0.000000 0.000008
1769100596.101810 0.000000 0.000000 0.000007
1769100596.151807 0.000000 0.000000 0.000009
1769100596.201827 0.000000 0.000000 0.000010
1769100596.251813 0.000000 0.000000 0.000010
1769100596.301812 0.000000 0.000000 0.000010
1769100596.351815 0.000000 0.000000 0.000011
1769100596.401816 0.000000 0.000000 0.000011
1769100596.451813 0.000000 0.000000 0.000011
1769100596.501815 0.000000 0.000000 0.000012
1769100596.551883 0.000000 0.000000 0.000011
1769100596.601817 0.000000 0.000000 0.000012
1769100596.651819 0.000000 0.000000 0.000013
1769100596.701818 0.000000 0.000000 0.000012
1769100596.751820 0.000000 0.000000 0.000012
1769100596.801819 0.000000 0.000000 0.000013
1769100596.851819 0.000000 0.000000 0.000014
1769100596.901820 0.000000 0.000000 0.000014
1769100596.951812 0.000000 0.000000 0.000013
1769100597.001811 0.000000 0.000000 0.000014
1769100597.051832 0.000000 0.000000 0.000014
1769100597.101821 0.000000 0.000000 0.000014
1769100597.151823 0.000000 0.000000 0.000015
1769100597.201816 0.000000 0.000000 0.000014
1769100597.251822 0.000000 0.000000 0.000015
1769100597.301844 0.000000 0.000000 0.000016
1769100597.351819 0.000000 0.000000 0.000016
1769100597.401817 0.000000 0.000000 0.000016
1769100597.451823 0.000000 0.000000 0.000016
1769100597.501828 0.000000 0.000000 0.000016
1769100597.551827 0.000000 0.000000 0.000017
1769100597.601828 0.000000 0.000000 0.000018
