timestamp x y theta
1769098115.840827 13.896646 -12.166841 -2.099641
1769098115.945826 13.874328 -12.222360 -2.147701
1769098117.675837 13.796809 -12.321199 -2.285339
1769098117.745855 13.794669 -12.324854 -2.290108
1769098117.800850 13.789337 -12.334011 -2.296114
1769098117.860857 13.783997 -12.342873 -2.304837
1769098117.920847 13.781737 -12.346580 -2.309298
1769098117.980860 13.781689 -12.346609 -2.313622
1769098118.035873 13.779469 -12.350214 -2.319425
1769098119.655869 13.642300 -12.458248 -2.474183
1769098119.725882 13.639578 -12.461398 -2.478806
1769098119.775885 13.635438 -12.466096 -2.483650
1769098119.830877 13.635470 -12.466160 -2.488233
1769098119.890862 13.628461 -12.473931 -2.495251
1769098119.945887 13.625597 -12.477099 -2.500254
1769098119.995897 13.625633 -12.477168 -2.505030
1769098121.635893 13.490530 -12.563498 -2.668138
1769098121.700896 13.478916 -12.572745 -2.680583
1769098121.755893 13.475573 -12.575349 -2.684799
1769098121.805917 13.470707 -12.579081 -2.690452
1769098121.860995 13.470714 -12.579168 -2.695777
1769098121.910955 13.462471 -12.585314 -2.701970
1769098121.965912 13.458976 -12.587930 -2.707664
1769098123.615920 13.311213 -12.639860 -2.857353
1769098123.675950 13.307417 -12.641912 -2.862358
1769098123.730964 13.307415 -12.642006 -2.867186
1769098123.781026 13.297906 -12.646902 -2.873030
1769098123.840914 13.294078 -12.648911 -2.878899
1769098123.900923 13.284668 -12.653638 -2.889643
1769098123.970926 13.239762 -12.674379 -2.931424
1769098125.580945 13.235987 -12.676066 -2.934483
1769098125.635966 13.113926 -12.678253 -3.059606
1769098125.695964 13.113925 -12.678366 -3.063830
1769098125.745990 13.102810 -12.681714 -3.070920
1769098125.800969 13.091609 -12.685047 -3.084105
1769098125.850966 13.086940 -12.686432 -3.091736
1769098125.975973 13.028806 -12.701237 3.139141
1769098127.705994 13.024111 -12.702361 3.131720
1769098127.791000 12.874789 -12.677161 3.032776
1769098127.865989 12.863490 -12.678489 3.033007
1769098127.921012 12.858912 -12.678993 3.034592
1769098127.975987 12.858957 -12.679025 3.036186
1769098128.026019 12.847344 -12.680357 3.036587
1769098129.731088 12.842789 -12.680917 3.036294
1769098129.781029 12.655715 -12.669428 3.048616
1769098129.841045 12.655740 -12.669435 3.049895
1769098129.891024 12.644137 -12.670867 3.051562
1769098129.941022 12.639596 -12.671455 3.052957
1769098129.991123 12.639620 -12.671454 3.054276
1769098130.046020 12.628151 -12.672937 3.054393
1769098131.721065 12.452943 -12.644461 -3.118506
1769098131.781073 12.453000 -12.644378 -3.114102
1769098131.836054 12.441872 -12.647453 -3.112751
1769098131.891056 12.437387 -12.648653 -3.107926
1769098131.946059 12.437450 -12.648580 -3.103294
1769098131.996063 12.426333 -12.651745 -3.097192
1769098132.046064 12.421793 -12.653079 -3.093219
1769098133.751076 12.237872 -12.640963 -3.075072
1769098133.811090 12.233524 -12.642251 -3.072673
1769098133.866083 12.233564 -12.642272 -3.070318
1769098133.921094 12.222289 -12.645726 -3.072216
1769098133.986086 12.217817 -12.647088 -3.071469
1769098134.041099 12.217841 -12.647161 -3.070715
1769098135.666104 12.206605 -12.650498 -3.070533
1769098135.716104 12.025539 -12.663157 -3.059582
1769098135.776191 12.025556 -12.663147 -3.058263
1769098135.831124 12.014290 -12.666662 -3.061581
1769098135.881131 12.014262 -12.666780 -3.064940
1769098135.936119 12.010084 -12.668100 -3.066732
1769098137.576123 11.952021 -12.685610 -3.068075
1769098137.631124 11.839919 -12.684554 -3.053780
1769098137.696143 11.835803 -12.685841 -3.053878
1769098137.756119 11.825006 -12.689166 -3.053312
1769098137.806213 11.820554 -12.690542 -3.052373
1769098137.861126 11.816069 -12.691898 -3.050460
1769098137.916144 11.809536 -12.693891 -3.048704
1769098139.596161 11.762034 -12.708457 -3.054381
1769098139.651174 11.621099 -12.701998 -3.052861
1769098139.731163 11.616581 -12.703465 -3.053759
1769098139.786173 11.609865 -12.705538 -3.051600
1769098139.836184 11.605564 -12.706935 -3.052980
1769098139.896190 11.605557 -12.706996 -3.054419
1769098139.951187 11.589566 -12.712008 -3.059509
1769098141.601235 11.418363 -12.711988 -3.048290
1769098141.666195 11.413889 -12.713425 -3.048148
1769098141.716188 11.409313 -12.714901 -3.049406
1769098141.766189 11.409311 -12.714972 -3.050668
1769098141.816184 11.398048 -12.718443 -3.051854
1769098141.866184 11.393506 -12.719912 -3.055752
1769098141.921193 11.386754 -12.721944 -3.054442
1769098143.661196 11.335599 -12.737820 -3.050715
1769098143.721239 11.173745 -12.725590 -3.042530
1769098143.786242 11.166940 -12.727753 -3.045769
1769098143.846231 11.162487 -12.729115 -3.043480
1769098143.901271 11.151285 -12.732600 -3.040333
1769098143.961229 11.146727 -12.734016 -3.040542
1769098145.576269 10.994243 -12.738445 -3.040794
1769098145.646226 10.983046 -12.742016 -3.041671
1769098145.696256 10.978450 -12.743480 -3.043149
1769098145.751259 10.973932 -12.744899 -3.044059
1769098145.801255 10.962445 -12.748472 -3.044948
1769098145.851260 10.962448 -12.748421 -3.043321
1769098145.906243 10.951120 -12.751934 -3.043513
1769098147.561259 10.900230 -12.767811 -3.034941
1769098147.621252 10.756210 -12.757617 -3.040765
1769098147.691263 10.745091 -12.761206 -3.044070
1769098147.746352 10.740521 -12.762583 -3.041977
1769098147.796297 10.736054 -12.763972 -3.043552
1769098147.851290 10.729197 -12.766024 -3.043361
1769098147.906366 10.718328 -12.769494 -3.043400
1769098149.706304 10.667961 -12.785529 -3.036565
1769098149.766290 10.518805 -12.773724 -3.037068
1769098149.841293 10.514329 -12.775183 -3.038561
1769098149.891334 10.514312 -12.775135 -3.040043
1769098149.951354 10.498746 -12.780238 -3.036459
1769098150.006307 10.498734 -12.780157 -3.035522
1769098151.656379 10.487769 -12.783830 -3.035561
1769098151.711330 10.314042 -12.800724 -3.043652
1769098151.771368 10.309594 -12.802158 -3.041994
1769098151.826324 10.309593 -12.802124 -3.040335
1769098151.881345 10.298660 -12.805710 -3.037783
1769098151.936342 10.294549 -12.807051 -3.037188
1769098151.991350 10.294543 -12.807021 -3.036859
1769098153.656384 10.116413 -12.809959 -3.037391
1769098153.731373 10.116419 -12.809978 -3.036896
1769098153.786338 10.105480 -12.813550 -3.033011
1769098153.841357 10.101132 -12.815006 -3.031564
1769098153.896369 10.101137 -12.815008 -3.030222
1769098153.951312 10.085707 -12.820234 -3.028148
1769098154.006357 10.085713 -12.820256 -3.027853
1769098155.731399 9.865164 -12.832860 -3.033956
1769098155.801388 9.860666 -12.834410 -3.034166
1769098155.866393 9.849662 -12.838239 -3.037130
1769098155.926379 9.845547 -12.839632 -3.035172
1769098155.981396 9.841120 -12.841146 -3.034583
1769098156.036402 9.834495 -12.843425 -3.034667
1769098157.666448 9.830091 -12.844940 -3.036356
1769098157.721407 9.659001 -12.859462 -3.040734
1769098157.781412 9.658996 -12.859448 -3.041517
1769098157.836397 9.647996 -12.863252 -3.040398
1769098157.896398 9.643640 -12.864751 -3.040376
1769098157.951423 9.632540 -12.868573 -3.039573
1769098158.011400 9.628020 -12.870153 -3.042728
1769098159.651446 9.470558 -12.879213 -3.044608
1769098159.736444 9.466202 -12.880711 -3.041718
1769098159.791455 9.461852 -12.882229 -3.040403
1769098159.846443 9.455108 -12.884573 -3.039808
1769098159.896448 9.450665 -12.886139 -3.041545
1769098159.951435 9.450675 -12.886179 -3.043271
1769098160.001448 9.439338 -12.890112 -3.044271
1769098161.826448 9.238077 -12.897958 -3.033888
1769098161.891455 9.238084 -12.897989 -3.038073
1769098161.941489 9.226940 -12.901856 -3.040708
1769098162.006472 9.217994 -12.904943 -3.038422
1769098163.761581 9.217998 -12.904957 -3.038701
1769098163.811485 9.027046 -12.921434 -3.031512
1769098163.871508 9.015879 -12.925304 -3.027850
1769098163.921510 9.011437 -12.926864 -3.027126
1769098163.986494 9.011436 -12.926860 -3.026461
1769098164.036471 9.000242 -12.930812 -3.026639
1769098165.616550 8.839498 -12.937173 -3.025413
1769098165.676533 8.835045 -12.938776 -3.026779
1769098165.731520 8.828352 -12.941182 -3.026763
1769098165.781530 8.823798 -12.942802 -3.026054
1769098165.841590 8.823791 -12.942783 -3.025363
1769098165.896534 8.812593 -12.946795 -3.025224
1769098165.961535 8.808152 -12.948354 -3.026551
1769098167.666613 8.629765 -12.951484 -3.029173
1769098167.726563 8.629764 -12.951480 -3.028718
1769098167.781552 8.618600 -12.955446 -3.026897
1769098167.831567 8.614286 -12.956986 -3.028736
1769098167.881556 8.614286 -12.956983 -3.030524
1769098167.936564 8.609899 -12.958545 -3.031009
1769098167.986570 8.599073 -12.962401 -3.028701
1769098169.726600 8.397435 -12.971363 -3.023155
1769098169.791583 8.386399 -12.975302 -3.023169
1769098169.841592 8.382125 -12.976806 -3.020282
1769098169.896580 8.382109 -12.976766 -3.017490
1769098169.946582 8.371085 -12.980740 -3.014305
1769098170.006583 8.366734 -12.982246 -3.013871
1769098171.761601 8.158164 -13.001131 -3.025962
1769098171.836585 8.153769 -13.002676 -3.022895
1769098171.891601 8.147578 -13.004904 -3.023315
1769098171.946614 8.147560 -13.004850 -3.023757
1769098171.996608 8.136789 -13.008777 -3.025472
1769098172.056611 8.132318 -13.010327 -3.025823
1769098173.791656 7.953105 -13.013759 -3.024932
1769098173.856646 7.948725 -13.015253 -3.027952
1769098173.911630 7.937870 -13.019309 -3.028939
1769098173.961659 7.933418 -13.020917 -3.026699
1769098174.011657 7.933388 -13.020840 -3.024544
1769098175.696776 7.922272 -13.025000 -3.024476
1769098175.766653 7.748384 -13.029511 -3.030649
1769098175.841681 7.737490 -13.033674 -3.033650
1769098175.896641 7.737480 -13.033638 -3.036692
1769098175.946669 7.726707 -13.037701 -3.038261
1769098175.996758 7.722247 -13.039355 -3.040279
1769098176.051679 7.711402 -13.043369 -3.046240
1769098177.746684 7.538360 -13.047659 -3.024255
1769098177.811650 7.523035 -13.053426 -3.026540
1769098177.861655 7.518576 -13.055093 -3.025518
1769098177.916664 7.511987 -13.057561 -3.026481
1769098177.966660 7.507502 -13.059226 -3.026125
1769098178.021647 7.507500 -13.059222 -3.025759
1769098179.846703 7.329086 -13.064949 -3.012649
1769098179.911714 7.324600 -13.066671 -3.016519
1769098179.961724 7.313421 -13.070952 -3.019474
1769098180.011725 7.308871 -13.072667 -3.017849
1769098181.651769 7.308863 -13.072650 -3.016180
1769098181.711748 7.120615 -13.094872 -3.015340
