timestamp x y theta
1769099704.154870 0.000025 -0.000000 -0.000003
1769099704.204875 0.000000 -0.000000 -0.000009
1769099704.254880 0.000000 -0.000000 -0.000006
1769099704.304856 0.000025 0.000000 0.000010
1769099704.354873 0.000000 -0.000000 0.000006
1769099704.404880 0.000000 -0.000000 0.000005
1769099704.454864 0.000000 -0.000000 0.000006
1769099704.504878 0.000000 -0.000000 0.000007
1769099704.554861 0.000000 -0.000000 0.000008
1769099704.604881 0.000000 -0.000000 0.000010
1769099704.654878 0.000000 -0.000000 0.000012
1769099704.704889 0.000000 -0.000000 0.000014
1769099704.754885 0.000000 -0.000000 0.000014
1769099704.804887 0.000000 -0.000000 0.000012
1769099704.854888 0.000000 -0.000000 0.000012
1769099704.904892 0.000025 0.000000 0.000040
1769099704.954897 -0.000000 -0.000000 0.000015
1769099705.004894 -0.000000 -0.000000 0.000015
1769099705.054892 -0.000000 -0.000000 0.000016
1769099705.104890 -0.000000 -0.000000 0.000017
1769099705.154903 -0.000000 -0.000000 0.000018
1769099705.204876 -0.000000 -0.000000 0.000018
1769099705.254877 0.000025 0.000000 0.000053
1769099705.304984 -0.000000 -0.000000 0.000020
1769099705.354915 -0.000000 -0.000000 0.000019
1769099705.404907 0.000025 0.000000 0.000056
1769099705.454904 -0.000000 -0.000000 0.000019
1769099705.504921 -0.000000 -0.000000 0.000019
1769099705.554906 -0.000000 -0.000000 0.000019
1769099705.604908 -0.000000 -0.000000 0.000019
1769099705.654878 -0.000000 -0.000000 0.000020
1769099705.700009 0.000025 0.000000 0.000067
1769099705.754934 -0.000000 -0.000000 0.000029
1769099705.804937 -0.000000 -0.000000 0.000030
1769099705.854939 0.000025 0.000000 0.000074
1769099705.904930 -0.000000 -0.000000 0.000030
1769099705.954902 -0.000000 -0.000000 0.000030
1769099706.004906 0.000025 0.000000 0.000077
1769099706.054924 -0.000000 -0.000000 0.000029
1769099706.104918 -0.000000 -0.000000 0.000029
1769099706.154917 -0.000000 -0.000000 0.000030
1769099706.204901 -0.000000 -0.000000 0.000030
1769099706.254916 0.000025 0.000000 0.000080
1769099706.304919 -0.000000 -0.000000 0.000030
1769099706.354934 -0.000000 -0.000000 0.000030
1769099706.404904 -0.000000 -0.000000 0.000029
1769099706.454930 -0.000000 -0.000000 0.000029
1769099706.504916 -0.000000 -0.000000 0.000029
1769099706.554913 -0.000000 -0.000000 0.000029
1769099706.604925 0.000025 0.000000 0.000083
1769099706.654915 -0.000000 -0.000000 0.000029
1769099706.704927 -0.000000 -0.000000 0.000029
1769099706.754922 -0.000000 -0.000000 0.000029
1769099706.804909 -0.000000 -0.000000 0.000029
1769099706.854936 -0.000000 -0.000000 0.000029
1769099706.904927 -0.000000 -0.000000 0.000029
1769099706.954913 -0.000000 -0.000000 0.000029
1769099707.004938 0.000025 0.000000 0.000088
1769099707.057646 -0.000000 -0.000000 0.000033
1769099707.104941 -0.000000 -0.000000 0.000033
1769099707.154951 -0.000000 -0.000000 0.000033
1769099707.204935 -0.000000 -0.000000 0.000033
1769099707.254927 -0.000000 -0.000000 0.000033
1769099707.304911 -0.000000 -0.000000 0.000033
1769099707.354933 0.000025 0.000000 0.000094
1769099707.404935 -0.000000 -0.000000 0.000033
1769099707.454945 -0.000000 -0.000000 0.000033
1769099707.504945 -0.000000 -0.000000 0.000033
1769099707.554934 -0.000000 -0.000000 0.000033
1769099707.604948 -0.000000 -0.000000 0.000033
1769099707.654916 -0.000000 -0.000000 0.000032
1769099707.704949 -0.000000 -0.000000 0.000032
1769099707.754964 -0.000000 -0.000000 0.000032
1769099707.804953 -0.000000 -0.000000 0.000031
1769099707.854945 -0.000000 -0.000000 0.000031
1769099707.904966 -0.000000 -0.000000 0.000031
1769099707.954948 -0.000000 -0.000000 0.000031
1769099708.004923 -0.000000 -0.000000 0.000031
1769099708.054942 -0.000000 -0.000000 0.000031
1769099708.104955 -0.000000 -0.000000 0.000031
1769099708.154946 0.000025 0.000000 0.000096
1769099708.204916 -0.000000 -0.000000 0.000030
1769099708.254929 -0.000000 -0.000000 0.000030
1769099708.304934 -0.000000 -0.000000 0.000030
1769099708.354911 -0.000000 -0.000000 0.000030
1769099708.404934 -0.000000 -0.000000 0.000029
1769099708.454947 -0.000000 -0.000000 0.000029
1769099708.504933 -0.000000 -0.000000 0.000029
1769099708.554939 -0.000000 -0.000000 0.000029
1769099708.604938 -0.000000 -0.000000 0.000029
1769099708.654939 -0.000000 -0.000000 0.000029
1769099708.704940 -0.000000 -0.000000 0.000029
1769099708.754944 -0.000000 -0.000000 0.000029
1769099708.804939 -0.000000 -0.000000 0.000029
1769099708.854940 0.000025 0.000000 0.000096
1769099708.904956 -0.000000 -0.000000 0.000029
1769099708.954957 -0.000000 -0.000000 0.000030
1769099709.000004 -0.000000 -0.000000 0.000030
1769099709.054964 -0.000000 -0.000000 0.000030
1769099709.104946 -0.000000 -0.000000 0.000030
1769099709.154959 -0.000000 -0.000000 0.000029
1769099709.204947 -0.000000 -0.000000 0.000029
1769099709.254978 -0.000000 -0.000000 0.000029
1769099709.304955 -0.000000 -0.000000 0.000029
1769099709.354980 -0.000000 -0.000000 0.000029
1769099709.404970 -0.000000 -0.000000 0.000029
1769099709.454959 -0.000000 -0.000000 0.000029
1769099709.504969 -0.000000 -0.000000 0.000029
1769099709.554972 -0.000000 -0.000000 0.000029
1769099709.604990 -0.000000 -0.000000 0.000029
1769099709.654989 -0.000000 -0.000000 0.000030
1769099709.704976 -0.000000 -0.000000 0.000030
1769099709.754981 -0.000000 -0.000000 0.000030
1769099709.805003 -0.000000 -0.000000 0.000031
1769099709.854974 -0.000000 -0.000000 0.000031
1769099709.900003 -0.000000 -0.000000 0.000031
1769099709.954974 -0.000000 -0.000000 0.000031
1769099710.004977 -0.000000 -0.000000 0.000032
1769099710.054992 -0.000000 -0.000000 0.000033
1769099710.104979 -0.000000 -0.000000 0.000033
1769099710.154984 -0.000000 -0.000000 0.000033
1769099710.204978 -0.000000 -0.000000 0.000034
1769099710.254996 -0.000000 -0.000000 0.000034
1769099710.304964 -0.000000 -0.000000 0.000034
1769099710.354976 -0.000000 -0.000000 0.000034
1769099710.400011 -0.000000 -0.000000 0.000035
1769099710.450003 -0.000000 -0.000000 0.000035
1769099710.505005 -0.000000 -0.000000 0.000036
1769099710.550009 -0.000000 -0.000000 0.000036
1769099710.600005 -0.000000 -0.000000 0.000037
1769099710.650012 -0.000000 -0.000000 0.000037
1769099710.704992 -0.000000 -0.000000 0.000037
1769099710.750014 -0.000000 -0.000000 0.000037
1769099710.800003 -0.000000 -0.000000 0.000036
1769099710.850009 -0.000000 -0.000000 0.000037
1769099710.900016 -0.000000 -0.000000 0.000037
1769099710.955012 0.000025 0.000000 0.000094
1769099711.004992 -0.000000 -0.000000 0.000031
1769099711.050035 -0.000000 -0.000000 0.000031
1769099711.104990 -0.000000 -0.000000 0.000031
1769099711.150011 -0.000000 -0.000000 0.000031
1769099711.200005 0.000025 0.000000 0.000094
1769099711.250010 0.000025 -0.000000 0.000647
1769099711.300011 0.000127 0.000000 0.000772
1769099711.355005 0.000329 0.000000 0.000535
1769099711.400046 0.000633 0.000001 -0.000625
1769099711.450016 0.001266 -0.000000 -0.001994
1769099711.500014 0.001671 -0.000001 -0.002118
1769099711.550008 0.002151 -0.000002 -0.001711
1769099711.600014 0.002784 -0.000003 -0.001187
1769099711.650016 0.003164 -0.000003 -0.001383
1769099711.700013 0.003695 -0.000004 -0.001621
1769099711.750046 0.004758 -0.000007 -0.001575
1769099711.800070 0.005568 -0.000008 -0.001579
1769099711.850027 0.006429 -0.000009 -0.001844
1769099711.900041 0.007796 -0.000013 -0.001713
1769099711.950020 0.008555 -0.000013 -0.001601
1769099712.000015 0.009441 -0.000016 -0.001414
1769099712.050011 0.010706 -0.000020 -0.000436
1769099712.100018 0.011516 -0.000019 0.000044
1769099712.150023 0.012301 -0.000019 0.000306
1769099712.200013 0.013592 -0.000018 0.000613
1769099712.250025 0.014376 -0.000015 0.000013
1769099712.300015 0.015642 -0.000017 -0.000116
1769099712.350002 0.016477 -0.000016 -0.000285
1769099712.400108 0.017312 -0.000016 -0.000746
1769099712.450035 0.018603 -0.000021 -0.000497
1769099712.500025 0.019439 -0.000021 -0.000453
1769099712.550026 0.020274 -0.000020 -0.000410
1769099712.600036 0.021666 -0.000022 -0.000482
1769099712.650030 0.022704 -0.000023 -0.000897
1769099712.700028 0.023868 -0.000026 -0.000473
1769099712.750026 0.025589 -0.000026 -0.000703
1769099712.800022 0.026829 -0.000027 -0.000395
1769099712.850021 0.028019 -0.000023 -0.000922
1769099712.900007 0.029816 -0.000023 -0.001731
1769099712.950037 0.031056 -0.000023 -0.002325
1769099713.000075 0.032347 -0.000030 -0.002761
1769099713.050037 0.034169 -0.000038 -0.002337
1769099713.100045 0.035561 -0.000037 -0.002646
1769099713.150046 0.038042 -0.000042 -0.003007
1769099713.200029 0.040143 -0.000047 -0.003505
1769099713.250022 0.042421 -0.000053 -0.004497
1769099713.300034 0.046546 -0.000076 -0.004201
1769099713.350049 0.049811 -0.000090 -0.003938
1769099713.400041 0.053329 -0.000087 -0.006108
1769099713.450043 0.059328 -0.000126 -0.006164
1769099713.500036 0.063656 -0.000146 -0.006509
