timestamp x y theta
1769100598.011848 0.000000 0.000000 0.000010
1769100599.596892 0.000000 0.000000 0.000010
1769100599.646873 0.000000 0.000000 0.000015
1769100599.696870 0.000000 0.000000 0.000015
1769100599.746899 0.000000 0.000000 0.000015
1769100599.796878 0.000000 0.000000 0.000015
1769100599.846859 0.000000 0.000000 0.000015
1769100599.946881 0.000000 0.000000 0.000016
1769100601.506908 0.000000 0.000000 0.000015
1769100601.556902 0.000000 0.000000 0.000017
1769100601.626902 0.000000 0.000000 0.000017
1769100601.676915 0.000000 0.000000 0.000018
1769100601.726922 0.000000 0.000000 0.000018
1769100601.776918 0.000000 0.000000 0.000019
1769100601.826901 0.000000 0.000000 0.000019
1769100601.951882 0.000000 0.000000 0.000024
1769100603.496954 0.000000 0.000000 0.000025
1769100603.546937 0.000000 0.000000 0.000033
1769100603.596947 0.000000 0.000000 0.000034
1769100603.651933 0.000000 0.000000 0.000034
1769100603.696950 0.000000 0.000000 0.000034
1769100603.751929 0.000000 0.000000 0.000036
1769100603.801919 0.000000 0.000000 0.000037
1769100603.956928 0.003822 0.000006 0.001260
1769100605.556947 0.004809 0.000006 0.001601
1769100605.611947 0.062441 0.000025 -0.000989
1769100605.661966 0.064998 0.000019 -0.001047
1769100605.717039 0.069199 0.000003 -0.000709
1769100605.766960 0.072009 0.000001 -0.000448
1769100605.826968 0.075021 -0.000012 0.000112
1769100605.876965 0.079400 -0.000008 0.000150
1769100605.961951 0.117695 0.000053 0.005945
1769100607.541991 0.121061 0.000090 0.005250
1769100607.591992 0.219215 0.000315 0.008391
1769100607.641993 0.222910 0.000372 0.008051
1769100607.691997 0.228428 0.000417 0.008046
1769100607.741996 0.232250 0.000422 0.008578
1769100607.796999 0.235970 0.000447 0.007937
1769100607.851953 0.241766 0.000507 0.007790
1769100607.971972 0.294208 0.000832 0.007349
1769100609.522077 0.299853 0.000842 0.008246
1769100609.572018 0.397570 0.001960 0.014957
1769100609.622001 0.401392 0.002009 0.016021
1769100609.672014 0.407137 0.002088 0.016593
1769100609.722004 0.410959 0.002089 0.018467
1769100609.772026 0.414754 0.002185 0.018169
1769100609.822075 0.420372 0.002272 0.018465
1769100609.977013 0.476072 0.003323 0.018314
1769100611.592029 0.480349 0.003404 0.018295
1769100611.647027 0.601799 -0.014286 0.026419
1769100611.697043 0.606127 -0.014195 0.026647
1769100611.747051 0.610378 -0.014150 0.028240
1769100611.797043 0.616755 -0.014005 0.029522
1769100611.847035 0.620956 -0.013935 0.030248
1769100611.982027 0.680383 -0.012052 0.033867
1769100613.567049 0.684734 -0.011889 0.032179
1769100613.617074 0.781939 -0.015967 0.031915
1769100613.677057 0.786341 -0.015851 0.031830
1769100613.727050 0.792716 -0.015642 0.031507
1769100613.772034 0.796966 -0.015479 0.031235
1769100613.822074 0.801218 -0.015440 0.033693
1769100613.867052 0.807517 -0.015210 0.034465
1769100613.987040 0.860373 -0.012874 0.034839
1769100615.477080 0.866951 -0.012717 0.035657
1769100615.527066 0.979333 -0.020701 0.030116
1769100615.577087 0.983607 -0.020519 0.029080
1769100615.627096 0.990207 -0.020216 0.026625
1769100615.672086 0.994432 -0.020067 0.025119
1769100615.717099 0.998706 -0.019885 0.024287
1769100615.792092 1.049398 -0.017988 0.032192
1769100615.992103 1.068567 -0.017099 0.030455
1769100617.532091 1.172626 -0.021371 0.025653
1769100617.587102 1.176973 -0.021112 0.022499
1769100617.632123 1.181248 -0.020935 0.021749
1769100617.682148 1.185523 -0.020782 0.021439
1769100617.727124 1.192073 -0.020528 0.020129
1769100617.777104 1.196222 -0.020368 0.019436
1769100617.822130 1.202597 -0.020163 0.019441
1769100618.002189 1.262036 -0.017899 0.025857
1769100619.567135 1.362900 -0.028844 0.017042
1769100619.632129 1.369098 -0.028638 0.017070
1769100619.682133 1.373398 -0.028501 0.017556
1769100619.732147 1.379596 -0.028276 0.016134
1769100619.782130 1.383844 -0.028105 0.015272
1769100619.837113 1.388222 -0.027990 0.015247
1769100619.887113 1.394724 -0.027800 0.015255
1769100621.492165 1.447670 -0.026026 0.015814
1769100621.542172 1.566924 -0.034458 0.018032
1769100621.597177 1.573223 -0.034267 0.018100
1769100621.647160 1.577499 -0.034145 0.018128
1769100621.692149 1.581748 -0.033988 0.017809
1769100621.747185 1.588174 -0.033774 0.017392
1769100621.812174 1.641765 -0.032422 0.018063
1769100623.577161 1.656590 -0.031974 0.021513
1769100623.622177 1.771173 -0.037791 0.014252
1769100623.677171 1.775448 -0.037630 0.013912
1769100623.727176 1.781925 -0.037451 0.014965
1769100623.777198 1.786276 -0.037311 0.015742
1769100623.827184 1.790676 -0.037104 0.013209
1769100623.877184 1.797279 -0.036912 0.012959
1769100625.472201 1.850616 -0.035510 0.016570
1769100625.522218 1.956764 -0.047045 0.017325
1769100625.577226 1.960962 -0.046889 0.017398
1769100625.627192 1.967211 -0.046685 0.018113
1769100625.672225 1.971485 -0.046529 0.017963
1769100625.722286 1.975711 -0.046431 0.019215
1769100625.827214 2.031903 -0.044823 0.010884
